project,testClassName,testMethodName,test_name,flaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,ExecutionTime,testLength,numAsserts,numCoveredLines,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_delete_by_partition_generate_query_and_bound_values,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_delete_by_partition_generate_query_and_bound_values,0,1,0,0,0,0,0,0,0,0.103,24,4,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_remove_single,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_list_remove_single,0,0,0,0,0,0,0,0,0,0.19,24,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices,should_query_using_index_and_multi_clustering_columns_slice,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_multi_clustering_columns_slice,0,1,0,0,0,0,0,0,0,0.535,20,2,0,8,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestInterceptorsSimpleEntity,should_trigger_for_find,info.archinnov.achilles.it.TestInterceptorsSimpleEntity.should_trigger_for_find,0,1,0,0,0,0,0,0,0,0.241,16,2,7,14,9,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.it.bugs.TestEntityWithByteBufferTypeIT,should_support_bytebuffer_type,info.archinnov.achilles.it.bugs.TestEntityWithByteBufferTypeIT.should_support_bytebuffer_type,0,1,0,0,0,1,0,0,0,13.493,31,2,10,25,6,0,0,0,0,0,0,1,1,13.0
Achilles,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_find,info.archinnov.achilles.it.TestEntityWithStaticColumn.should_find,0,1,0,1,0,0,0,0,0,0.268,18,3,0,7,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_delete_by_id,info.archinnov.achilles.it.TestEntityWithCounterColumn.should_delete_by_id,0,0,0,0,0,0,0,0,0,14.095,17,1,0,9,5,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_find,info.archinnov.achilles.it.TestEntityWithCounterColumn.should_find,0,1,0,0,0,0,0,0,0,0.469,17,2,0,7,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,0,1,0,0,0,0,0,0,0,0.175,19,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider,should_insert_with_overriden_schema_name_provider,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider.should_insert_with_overriden_schema_name_provider,0,0,0,0,0,0,0,0,0,0.213,25,1,2,10,5,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_generate_query_string_and_encoded_values,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_generate_query_string_and_encoded_values,0,1,0,0,0,0,0,0,0,0.104,30,4,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_update_using_lwt_gte_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_update_using_lwt_gte_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.27,30,2,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.ValidateSchemaIT,should_fail_validating_schema_when_static_column_missing,info.archinnov.achilles.it.bugs.ValidateSchemaIT.should_fail_validating_schema_when_static_column_missing,0,0,0,0,0,1,0,0,0,0.489,18,0,4,8,1,0,0,0,0,0,0,1,1,3.0
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_update_map_key_remove_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_update_map_key_remove_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.377,30,4,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestTypedQueries,should_fail_regular_typed_query_if_not_SELECT_statement,info.archinnov.achilles.it.TestTypedQueries.should_fail_regular_typed_query_if_not_SELECT_statement,0,0,0,0,0,0,0,0,0,0.245,13,0,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexCounter,should_dsl_update_codec_counter,info.archinnov.achilles.it.TestEntityWithComplexCounter.should_dsl_update_codec_counter,0,1,0,0,0,0,0,0,0,14.166,23,2,0,9,5,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider,should_dsl_delete_using_runtime_schema_name,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider.should_dsl_delete_using_runtime_schema_name,0,0,0,0,0,0,0,0,0,0.184,18,1,2,8,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestNativeQueries,should_perform_regular_native_query,info.archinnov.achilles.it.TestNativeQueries.should_perform_regular_native_query,0,1,0,0,0,0,0,0,0,0.343,16,2,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLEntityWithClusterings,should_dsl_select_slice_with_tuples_same_partition,info.archinnov.achilles.it.TestDSLEntityWithClusterings.should_dsl_select_slice_with_tuples_same_partition,0,1,0,0,0,0,0,0,0,0.579,89,8,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_select_one,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_one,0,1,0,0,0,0,0,0,0,0.178,27,5,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_select_using_schema_name_provider,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_using_schema_name_provider,0,1,0,0,0,0,0,0,0,0.548,34,2,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_crud_delete_by_id_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_crud_delete_by_id_with_dynamic_ks,0,0,0,0,0,0,0,0,0,15.171,20,1,3,11,7,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices,should_query_using_full_collection_index,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_full_collection_index,0,1,0,0,0,0,0,0,0,16.544,19,2,0,10,6,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestBeanValidation,should_fail_on_post_load,info.archinnov.achilles.it.TestBeanValidation.should_fail_on_post_load,0,0,0,0,0,0,0,0,0,0.335,14,0,0,11,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_update_using_lwt_eq_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_update_using_lwt_eq_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.16,24,2,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_update_static,info.archinnov.achilles.it.TestEntityWithStaticColumn.should_update_static,0,1,0,0,0,0,0,0,0,0.239,19,3,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestNativeQueries,should_iterate_regular_typed_query,info.archinnov.achilles.it.TestNativeQueries.should_iterate_regular_typed_query,0,1,0,0,0,0,0,0,0,0.558,34,3,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey,should_insert,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey.should_insert,0,1,0,0,0,0,0,0,0,0.24,19,4,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_update_list_set_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_update_list_set_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.267,29,4,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_insert_if_not_exists,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_if_not_exists,0,1,0,0,1,1,0,0,0,0.309,31,2,2,9,3,0,0,0,0,0,0,1,1,2.0
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_map_addAll,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_map_addAll,0,1,0,0,0,0,0,0,0,0.112,24,4,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestInterceptorsSimpleEntity,should_trigger_for_update,info.archinnov.achilles.it.TestInterceptorsSimpleEntity.should_trigger_for_update,0,1,0,0,0,0,0,0,0,0.35,24,3,7,14,9,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_setValue,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_set_setValue,0,0,0,0,0,0,0,0,0,0.17,21,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_addAll,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_set_addAll,0,0,0,0,0,0,0,0,0,0.259,21,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_prepend,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_list_prepend,0,0,0,0,0,0,0,0,0,0.153,21,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_dsl_delete_static,info.archinnov.achilles.it.TestEntityWithStaticColumn.should_dsl_delete_static,0,1,0,0,0,0,0,0,0,0.278,23,2,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_appendAll,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_list_appendAll,0,0,0,0,0,0,0,0,0,0.477,21,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestBeanValidation,should_fail_on_pre_insert_because_failed_constraint_in_udt,info.archinnov.achilles.it.TestBeanValidation.should_fail_on_pre_insert_because_failed_constraint_in_udt,0,0,0,0,0,0,0,0,0,0.202,16,0,3,19,5,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider,should_dsl_update_using_runtime_schema_name,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider.should_dsl_update_using_runtime_schema_name,0,1,0,0,0,0,0,0,0,15.815,21,2,2,13,8,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider,should_delete_using_default_schema_name,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider.should_delete_using_default_schema_name,0,0,0,0,0,0,0,0,0,0.305,15,1,1,9,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestALLEntityAsChild,should_delete_by_id,info.archinnov.achilles.it.TestALLEntityAsChild.should_delete_by_id,0,0,0,0,0,0,0,0,0,0.257,12,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices,should_query_using_collection_index,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_collection_index,0,1,0,0,0,0,0,0,0,0.341,19,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCustomConstructorAndDeclaredFields,should_typed_query,info.archinnov.achilles.it.TestEntityWithCustomConstructorAndDeclaredFields.should_typed_query,0,1,0,1,0,0,0,0,0,0.338,18,6,0,7,3,0,0,0,0,0,0,2,2,
Achilles,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_dsl_update,info.archinnov.achilles.it.TestEntityWithCounterColumn.should_dsl_update,0,1,0,0,0,0,0,0,0,0.255,21,2,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.ConsistencyLevelOrderingIT,should_override_cluster_consistency_config_by_achilles_consistency_setting,info.archinnov.achilles.it.bugs.ConsistencyLevelOrderingIT.should_override_cluster_consistency_config_by_achilles_consistency_setting,0,0,0,0,0,0,0,0,0,15.063,17,0,0,17,8,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices,should_query_using_simple_index,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_simple_index,0,1,0,0,0,0,0,0,0,0.628,19,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestNotUsePrimitiveArrayCodecs,should_insert_udt_with_collections_primitive,info.archinnov.achilles.it.bugs.TestNotUsePrimitiveArrayCodecs.should_insert_udt_with_collections_primitive,0,1,0,0,0,0,0,0,0,14.127,20,4,0,12,7,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithStaticAnnotations,should_find_using_static_consistency,info.archinnov.achilles.it.TestEntityWithStaticAnnotations.should_find_using_static_consistency,0,0,0,0,0,0,0,0,0,0.204,25,1,0,9,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_find_by_id_with_execution_info,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_find_by_id_with_execution_info,0,1,0,0,0,0,0,0,0,0.101,18,3,0,8,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity,should_dsl_select_slice_async,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity.should_dsl_select_slice_async,0,0,0,0,0,0,0,0,0,14.103,50,1,0,7,7,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLEntityWithClusterings,should_dsl_select_slice_with_asymetric_tuples_same_partition,info.archinnov.achilles.it.TestDSLEntityWithClusterings.should_dsl_select_slice_with_asymetric_tuples_same_partition,0,1,0,0,0,0,0,0,0,0.343,69,4,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_select_with_double_IN,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_with_double_IN,0,1,0,0,0,0,0,0,0,0.325,24,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestALLEntityAsChild,should_dsl_select_one,info.archinnov.achilles.it.TestALLEntityAsChild.should_dsl_select_one,0,1,0,0,0,0,0,0,0,13.047,21,3,0,13,7,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_map_set,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_map_set,0,1,0,0,0,0,0,0,0,0.218,24,4,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestBeanValidation,should_fail_on_pre_insert_because_invalid_email_in_udt,info.archinnov.achilles.it.TestBeanValidation.should_fail_on_pre_insert_because_invalid_email_in_udt,0,0,0,0,0,0,0,0,0,0.269,16,0,2,17,5,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.it.bugs.TestEntityWithCaseSensitivePKIT,should_insert_and_delete,info.archinnov.achilles.it.bugs.TestEntityWithCaseSensitivePKIT.should_insert_and_delete,0,0,0,0,0,0,0,0,0,0.274,14,1,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_delete_by_id,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_delete_by_id,0,0,0,0,0,0,0,0,0,0.203,13,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_removeAll,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_set_removeAll,0,0,0,0,0,0,0,0,0,0.158,22,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_update_map_value_remove_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_update_map_value_remove_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.232,29,4,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestBeanValidation,should_fail_on_pre_insert_because_empty_list,info.archinnov.achilles.it.TestBeanValidation.should_fail_on_pre_insert_because_empty_list,0,0,0,0,0,0,0,0,0,14.568,16,0,4,12,9,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.it.bugs.TestEntityWithCaseSensitivePKIT,should_dsl_select_with_token_value,info.archinnov.achilles.it.bugs.TestEntityWithCaseSensitivePKIT.should_dsl_select_with_token_value,0,1,0,0,0,0,0,0,0,14.054,27,7,0,11,7,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestBeanValidation,should_verify_bean_validator_called_last_on_pre_insert,info.archinnov.achilles.it.TestBeanValidation.should_verify_bean_validator_called_last_on_pre_insert,0,1,0,0,0,0,0,0,0,0.684,18,2,2,15,5,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.it.TestEntityWithStaticCounterColumn,should_dsl_update_static,info.archinnov.achilles.it.TestEntityWithStaticCounterColumn.should_dsl_update_static,0,1,0,0,0,0,0,0,0,15.04,21,2,0,10,5,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_select_with_token_value,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_with_token_value,0,1,0,0,0,0,0,0,0,0.223,26,5,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_delete_by_id_with_execution_info,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_delete_by_id_with_execution_info,0,1,0,0,0,0,0,0,0,0.264,18,3,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.ConsistencyLevelOrderingIT,should_override_consistency_level_map_value_by_static_consistency_setting,info.archinnov.achilles.it.bugs.ConsistencyLevelOrderingIT.should_override_consistency_level_map_value_by_static_consistency_setting,0,0,0,0,0,0,0,0,0,0.339,17,0,0,10,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestTypedQueries,should_perform_prepared_typed_query,info.archinnov.achilles.it.TestTypedQueries.should_perform_prepared_typed_query,0,1,0,0,0,0,0,0,0,0.164,17,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_setAtIndex,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_list_setAtIndex,0,0,0,0,0,0,0,0,0,0.179,22,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_update_list_append_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_update_list_append_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.145,34,4,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestEntityWithNonExistingKeyspaceIT,should_fail_if_entity_keyspace_does_not_exist,info.archinnov.achilles.it.bugs.TestEntityWithNonExistingKeyspaceIT.should_fail_if_entity_keyspace_does_not_exist,0,0,0,0,0,1,0,0,0,12.812,21,0,3,14,5,0,0,0,0,0,0,1,1,2.0
Achilles,info.archinnov.achilles.it.bugs.TestCopyAllOptionsFromRegularStatementForTypedQuery,should_use_type_query_with_fetch_size,info.archinnov.achilles.it.bugs.TestCopyAllOptionsFromRegularStatementForTypedQuery.should_use_type_query_with_fetch_size,0,0,0,0,0,0,0,0,0,14.326,24,1,0,11,6,0,0,0,0,1,1,1,1,
Achilles,info.archinnov.achilles.it.TestTypedQueries,should_perform_regular_typed_query,info.archinnov.achilles.it.TestTypedQueries.should_perform_regular_typed_query,0,1,0,0,0,0,0,0,0,13.888,16,2,0,10,6,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey,should_find,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey.should_find,0,0,0,0,0,0,0,0,0,0.343,16,1,0,8,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithStaticAnnotations,should_insert_using_static_ttl,info.archinnov.achilles.it.TestEntityWithStaticAnnotations.should_insert_using_static_ttl,0,0,0,0,0,0,0,0,0,1.288,20,1,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_select_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_select_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.169,23,2,1,9,4,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity,should_dsl_update_value_async,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity.should_dsl_update_value_async,0,0,0,0,0,0,0,0,0,0.479,42,0,2,16,3,0,0,0,0,0,0,1,1,7.0
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_delete_by_id_generate_query_and_bound_values,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_delete_by_id_generate_query_and_bound_values,0,1,0,0,0,0,0,0,0,0.197,24,4,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_update_list_prepend_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_update_list_prepend_with_dynamic_ks,0,1,0,0,0,0,0,0,0,0.36,29,4,1,8,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_delete_generate_query_string_and_encoded_values,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_delete_generate_query_string_and_encoded_values,0,1,0,0,0,0,0,0,0,0.072,26,4,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT,should_dsl_delete_with_dynamic_ks,info.archinnov.achilles.it.bugs.TestDynamicKeyspaceWithUDT.should_dsl_delete_with_dynamic_ks,0,0,0,0,0,0,0,0,0,0.337,23,1,1,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexTuple,should_insert,info.archinnov.achilles.it.TestEntityWithComplexTuple.should_insert,0,1,0,0,0,1,0,0,0,0.047,25,3,10,15,2,0,0,0,0,0,0,1,1,14.0
Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices,should_query_using_index_and_clustering_column_slice,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_clustering_column_slice,0,1,0,0,0,0,0,0,0,0.418,20,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestALLEntityAsChild,should_find_by_id,info.archinnov.achilles.it.TestALLEntityAsChild.should_find_by_id,0,1,0,0,0,0,0,0,0,0.236,13,3,0,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestImmutableEntity,should_dsl_select_one,info.archinnov.achilles.it.TestImmutableEntity.should_dsl_select_one,0,1,0,0,0,0,0,0,0,14.452,16,6,0,13,7,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_insert_generate_query_and_bound_values,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_generate_query_and_bound_values,0,1,0,0,0,0,0,0,0,0.075,26,4,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_with_schema_name,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_with_schema_name,0,0,0,0,0,0,0,0,0,0.574,33,1,1,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCustomConstructor,should_typed_query,info.archinnov.achilles.it.TestEntityWithCustomConstructor.should_typed_query,0,1,0,1,0,0,0,0,0,0.328,18,6,0,8,3,0,0,0,0,0,0,2,2,
Achilles,info.archinnov.achilles.it.TestALLEntityAsChild,should_delete_entity_generate_query_and_bound_values,info.archinnov.achilles.it.TestALLEntityAsChild.should_delete_entity_generate_query_and_bound_values,0,1,0,0,0,0,0,0,0,0.308,20,4,0,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_select_with_iterator,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_with_iterator,0,1,0,0,0,0,0,0,0,14.573,56,10,3,10,6,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity,should_dsl_delete_async,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity.should_dsl_delete_async,0,0,0,0,0,0,0,0,0,0.32,32,0,2,14,2,0,0,0,0,0,0,1,1,7.0
Achilles,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,info.archinnov.achilles.it.TestEntityWithStaticColumn.should_insert_static_with_insert_strategy,0,1,0,0,0,0,0,0,0,0.254,24,3,0,7,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_value_if_equal,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_update_value_if_equal,0,1,0,0,0,0,0,0,0,0.472,44,4,0,22,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithComplexCounter,should_find,info.archinnov.achilles.it.TestEntityWithComplexCounter.should_find,0,1,0,0,0,0,0,0,0,0.407,23,4,0,9,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider,should_dsl_update_using_default_schema_name,info.archinnov.achilles.it.bugs.TestOverridingSchemaNameProvider.should_dsl_update_using_default_schema_name,0,1,0,0,0,0,0,0,0,0.332,21,2,1,9,4,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestDSLEntityWithClusterings,should_dsl_select_one,info.archinnov.achilles.it.TestDSLEntityWithClusterings.should_dsl_select_one,0,1,0,0,0,0,0,0,0,0.666,24,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestNativeQueries,should_limit_displayed_returned_results,info.archinnov.achilles.it.TestNativeQueries.should_limit_displayed_returned_results,0,0,0,0,0,0,0,0,0,0.37,37,1,0,6,2,0,0,0,0,0,0,1,1,
